Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,CLTV,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
1,1.6930180819447103,0,1,1,0,-0.4838192581143885,-1.0339018825640363,1,1.6727217047324585,-0.5079001121492132,1,-1.145821061046663,1,1,-0.5156290084870079,0,0,0,0,1,1,1,1,1,0.9844342828443585,-0.17147332556870848,-0.24968347815386988,-0.2709700983692945,-0.7649508105499534,-0.36279234413356526,1.009880462144772,1,0,0,0,0,1,0,0,0,0
1,-0.15185382863547797,0,0,0,0,-0.4838192581143885,-0.6709387930860886,0,-0.6525796203023917,0.872706016456643,1,0.8002773022007534,1,1,-0.2705264272531816,0,0,1,0,0,1,1,1,0,0.8134965813120164,1.1354741905112389,-0.24968347815386988,-0.2709700983692945,1.36296112056298,1.2984962520131937,1.2341778646902763,1,0,0,0,0,1,0,0,1,0
1,1.7525300790602003,0,1,1,0,-0.4838192581143885,3.5611862289746274,1,-0.3203937167259845,-1.1575971138460865,1,0.3327208477184518,1,1,0.3177197677080015,0,0,0,0,0,0,0,1,0,0.3338752634202984,-0.8716057062301534,-0.24968347815386988,-0.2709700983692945,-0.7575784725915371,-0.9146052299230719,-0.5761625940571468,1,0,0,0,0,1,0,0,0,0
1,0.14570615694197175,0,0,0,0,-0.4838192581143885,-1.0342803633664117,0,-0.6525796203023917,0.10119082694160572,1,-0.3280836281726235,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,0,-1.4651195760074605,-0.6818467052928424,-0.24968347815386988,-0.2709700983692945,-0.1494078495988361,-0.585211891431208,1.2383781905806417,1,0,0,0,0,1,0,0,0,0
1,0.919362119443341,0,0,1,1,2.617247522564184,1.660644879846875,1,1.3405358011560515,-0.1424455486947218,0,-1.4901656897985383,0,1,1.7883352551109593,1,1,1,1,0,1,1,1,1,-0.31668375600376203,-0.287080212271472,-0.24968347815386988,-0.2709700983692945,-0.8904223315730028,-0.49124724980573803,0.6184100891627305,1,0,0,0,1,0,1,0,1,0
0,1.097898110789811,0,1,1,1,2.617247522564184,0.2312648195761197,1,1.6727217047324585,1.3193727051232436,1,-0.22043540148183027,1,1,0.2686992514612362,0,1,1,0,1,1,1,1,1,1.4126083313428475,2.0939507768782692,-0.24968347815386988,-0.2709700983692945,0.6132274311956861,1.8359315204126112,1.5198000252351134,1,0,0,0,0,1,1,0,0,0
1,-0.4494138142129277,0,0,1,0,-0.4838192581143885,-1.0003117113532252,1,1.0083498975796443,1.3193727051232436,1,1.7088023961393173,1,1,-0.22150591100641634,1,1,1,0,0,0,0,1,0,0.8251137066588745,1.531582902811039,2.1381428674489418,-0.2709700983692945,2.8978842464341183,2.0577869664709234,1.4349534422497354,1,0,0,0,0,1,1,0,0,0
0,-0.38990181709743776,0,0,0,0,-0.4838192581143885,0.1237289616012272,0,-0.6525796203023917,0.34482720257793326,1,0.8748528809323272,1,1,-0.6136700409805383,0,1,0,0,0,0,0,1,1,-0.28515155863371844,0.03287405867350021,-0.24968347815386988,-0.2709700983692945,0.876185966356704,0.2825882231500307,-1.182689652625889,1,0,0,0,1,0,1,0,1,0
0,0.8003381252123611,0,0,1,0,-0.4838192581143885,2.4591920627585377,1,2.66927941546168,-0.8327486129976499,1,1.125815915446406,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,1,-1.488353826701177,-0.8910348803752887,-0.24968347815386988,-0.2709700983692945,-0.3184990368758494,-0.8005697269179759,0.8830306202557414,0,0,1,0,0,1,0,1,0,0
1,-0.27087782286645784,0,0,0,0,-0.4838192581143885,-1.041613428912434,0,-0.6525796203023917,0.1824029521537149,1,1.3968819320533439,1,1,-0.7117110734740689,1,1,1,1,1,1,1,1,1,0.8533267253583872,0.47059156860461454,0.8932077641859376,-0.2709700983692945,1.0557331137189714,0.6787335416293047,-1.5590388524026153,1,0,0,0,1,0,1,0,0,0
1,-0.27087782286645784,0,0,1,0,-0.4838192581143885,-0.9026163542400915,1,0.34397809042682986,-0.8733546756037045,1,-0.7444099024828007,1,1,0.3177197677080015,0,1,0,0,0,0,0,1,1,0.5180896796347644,-0.6127554178458159,-0.24968347815386988,-0.2709700983692945,-0.7409670828967717,-0.7048918889360216,0.6024488507793426,0,0,1,0,0,1,0,0,0,0
1,-0.2113658257509679,0,0,0,0,-0.4838192581143885,-1.0295966634370168,0,-0.6525796203023917,-1.1575971138460865,1,0.5570960672064912,1,1,-0.12346487851288583,1,0,0,0,1,0,0,1,0,0.8549863146936529,-0.8455314464770559,-0.24968347815386988,-0.2709700983692945,-0.7412270050683826,-0.889154514131315,-0.7080528270146156,0,0,0,1,0,1,0,0,0,0
1,-0.5684378084439076,0,0,1,0,-0.4838192581143885,-0.02529785433406153,1,2.66927941546168,-0.3048697991189402,0,-1.4901656897985383,0,1,0.1706582189677057,0,0,1,0,1,0,0,0,1,-0.8892420766703458,-0.5804101335951378,-0.24968347815386988,3.7581814830838733,-0.8904223315730028,-0.688525988782614,-1.75309390853749,1,0,0,0,0,0,1,0,1,0
0,-1.5801417594072367,1,0,0,0,-0.4838192581143885,0.9239793081235793,0,-0.6525796203023917,1.0351302668808613,1,0.815192417947068,0,1,2.572663515059203,0,0,0,1,1,1,1,1,1,1.0093281228733404,1.5527503609397137,-0.24968347815386988,-0.2709700983692945,1.545639148628742,1.6825099117404523,1.728976254575303,1,0,0,0,0,1,0,0,0,0
1,-0.3303898199819478,0,0,0,0,-0.4838192581143885,-0.8930124038798173,0,-0.6525796203023917,0.26361507736582407,0,-1.4901656897985383,0,1,-0.31954694349994683,0,0,1,1,0,0,0,1,0,-0.9738811327688844,-0.4313357793105503,-0.24968347815386988,-0.2709700983692945,-0.8904223315730028,-0.6053906981097181,-0.5459202476465169,1,0,0,0,1,0,1,0,1,0
0,-0.9850217882523372,0,0,0,0,-0.4838192581143885,-0.6021025971540743,0,-0.6525796203023917,-1.1982031764521412,1,0.21275143845461583,0,1,0.46478131644829723,0,0,0,0,0,0,0,1,1,0.1546396152116285,-0.9096279179207464,-0.24968347815386988,-0.2709700983692945,-0.797346564847995,-0.9564113995489897,-1.2818173436385087,1,0,0,0,0,1,0,0,0,0
0,0.2052181540574617,0,0,0,0,-0.4838192581143885,-0.5717295127634536,0,-0.6525796203023917,0.5478575156082063,1,-1.3585235812549776,0,1,-0.6626905572273036,0,0,0,0,0,1,1,1,0,-0.30672621999216937,0.17583141362360571,-0.24968347815386988,-0.2709700983692945,-0.7800971843683667,-0.09244856623776278,-1.2893779302411663,1,0,0,0,0,0,1,0,1,0
1,0.02668216271099186,0,0,0,0,-0.4838192581143885,-0.7512713433902538,0,-0.6525796203023917,-0.9951728634218683,1,0.11547894445691093,1,1,-0.9077931384611299,0,0,0,0,0,1,1,1,1,0.7188999892018849,-0.7215631937775184,-0.24968347815386988,-0.2709700983692945,-0.6563978599699368,-0.7660620523391949,-0.17545150411630178,0,0,0,1,0,1,0,0,0,0
1,0.6218021338658913,0,0,0,0,-0.4838192581143885,0.6404498770441553,0,-0.6525796203023917,-1.2794153016642504,1,-0.06155699461891206,0,1,0.2686992514612362,0,0,0,0,0,0,0,1,1,0.14800125787056656,-0.9769369141947765,-0.24968347815386988,-0.2709700983692945,-0.8643946704794268,-1.0294311710845132,-1.3095394945149195,1,0,0,0,0,1,0,0,0,0
1,0.7408261280968712,0,0,1,0,-0.4838192581143885,-0.1902208639691144,1,2.0049076083088657,-0.6703243625734315,1,1.4928574594644124,0,1,0.46478131644829723,1,1,0,0,0,0,0,1,0,0.5263876263110917,-0.42598890579156073,-0.24968347815386988,-0.2709700983692945,-0.020864521093113368,-0.3448769066252071,-1.2263730418856875,1,0,0,0,0,1,0,0,0,0
1,0.32424214828844156,0,0,0,0,-0.4838192581143885,0.41019161889906003,0,-0.6525796203023917,0.9539181416687521,1,1.6108814188482945,1,0,-1.0058341709546603,0,0,0,0,0,0,0,0,1,-1.2925222851398526,-0.3719700807334556,-0.24968347815386988,-0.2709700983692945,2.2734448584274123,0.3740631586883333,-0.13092804967843014,1,0,0,0,0,1,0,1,0,0
1,-0.6279498055593975,0,0,0,0,-0.4838192581143885,2.488335084541439,0,-0.6525796203023917,-0.5891122373613223,1,-0.6795615731509974,1,1,-0.7607315897208341,0,0,1,1,1,1,1,1,1,0.5678773596927281,-0.38015541797240265,-0.24968347815386988,-0.2709700983692945,-0.6245928378801018,-0.48654640614465283,-0.9205893170670972,1,0,0,0,1,0,1,0,1,0
1,1.99057806752216,0,1,1,0,-0.4838192581143885,0.8050890260774267,1,0.011792186850422687,-1.0357789260279229,1,-0.10435689197790222,1,1,0.023596670227409938,0,0,0,0,0,0,0,1,1,0.3488115674376876,-0.7728755766840363,-0.24968347815386988,-0.2709700983692945,-0.713687069521798,-0.8235481471546436,-0.7298945216445148,1,0,0,0,0,1,0,0,0,0
0,-0.5684378084439076,0,0,0,0,-0.4838192581143885,-1.0122811667283453,0,-0.6525796203023917,-1.2388092390581957,1,0.9922283570228912,1,1,-0.12346487851288583,0,0,0,0,0,0,0,1,0,0.332215674085033,-0.9426993207974601,-0.24968347815386988,-0.2709700983692945,-0.7999694158524315,-0.9833524568866313,-1.9521893557408028,1,0,0,0,0,1,0,0,1,0
1,0.4432661425194215,0,0,1,1,1.583558595671326,0.7591509186891202,1,-0.3203937167259845,0.5072514530021517,1,-0.0433994624060073,1,1,-0.07444436226612057,0,1,1,0,0,1,1,1,1,1.0309027842317917,0.953790508839233,-0.24968347815386988,-0.2709700983692945,0.2957088692847214,0.8401883698022953,0.7729820819281719,1,0,0,0,0,1,0,0,0,0
0,-1.342093770945277,1,0,1,0,-0.4838192581143885,-0.41328798686907836,1,2.66927941546168,-0.8327486129976499,0,-1.4901656897985383,0,1,3.0138481612800905,0,0,1,0,1,1,1,1,1,-0.49923858288296263,-0.7358655303509475,-0.24968347815386988,-0.2709700983692945,-0.8904223315730028,-0.8463524620705303,-1.284337539172728,0,0,1,0,0,0,0,0,0,0
1,0.6813141309813813,0,0,0,0,-0.4838192581143885,0.28491447331282366,0,-0.6525796203023917,-0.6297182999673769,1,0.8748528809323272,0,1,-0.2705264272531816,1,1,0,0,0,0,0,1,0,-0.29178991597478016,-0.5907298195227351,-0.24968347815386988,-0.2709700983692945,-0.15792620804117308,-0.5156254768214844,0.5234827240404759,1,0,0,0,0,0,1,0,1,0
0,-0.9255097911368472,0,0,0,0,-0.4838192581143885,-1.0252914443099974,0,-0.6525796203023917,-1.2388092390581957,1,1.5700269713692583,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,1,-1.4750771120190531,-0.9887748481586301,-0.24968347815386988,-0.2709700983692945,-0.7789157199519539,-1.0136049974255263,-1.5086349417182323,1,0,0,0,0,1,0,0,0,1
0,-1.163557779598807,1,0,1,0,-0.4838192581143885,1.7620304247831682,1,0.011792186850422687,-0.9139607382097591,1,-0.8144460981611482,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,1,-1.4717579333485225,-0.8962277287311798,-0.24968347815386988,-0.2709700983692945,-0.7673137393827792,-0.9369568710049282,0.424355033027856,1,0,0,0,0,1,0,0,1,0
0,0.7408261280968712,0,0,1,1,0.5498696687784688,-0.24581023181799194,1,-0.3203937167259845,-0.7921425503915953,1,-0.42665308875696467,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,1,-1.4750771120190531,-0.8954576029156875,-0.24968347815386988,-0.2709700983692945,-0.638534117993774,-0.8983925424519513,0.8527882738451116,0,0,1,0,0,1,0,0,1,0
1,0.8003381252123611,0,0,0,0,-0.4838192581143885,-0.8913092402691283,0,-0.6525796203023917,1.6036151433656256,1,0.8761498475189634,1,1,0.3177197677080015,1,1,1,1,1,1,1,1,1,1.7694200384249215,2.7539045935657427,-0.24968347815386988,-0.2709700983692945,2.213615500380264,2.829804779877739,0.40671366428832195,1,0,0,0,0,1,0,1,0,0
0,0.32424214828844156,0,0,1,1,0.5498696687784688,0.13546186647486264,1,0.6761639940032371,-1.0763849886339774,1,0.1342849599631338,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,0,-1.4866942373659113,-0.963294685463198,-0.24968347815386988,-0.2709700983692945,-0.7128482297861448,-0.9739716622029545,1.2366980602244955,0,0,0,1,0,1,0,1,1,0
0,1.7525300790602003,0,1,0,0,-0.4838192581143885,1.2605906717361441,0,-0.6525796203023917,-0.6703243625734315,1,1.0227070718088387,1,1,-0.22150591100641634,0,0,0,0,1,1,0,1,1,1.0375411415728535,-0.3344979589110714,-0.24968347815386988,-0.2709700983692945,-0.15791439339700897,-0.31287634866567166,1.2694606021693444,1,0,0,0,0,1,0,0,0,0
0,1.2764341021362806,0,1,1,0,-0.4838192581143885,1.5907205516080314,1,0.6761639940032371,0.9133120790626975,1,-0.015514680793331907,1,1,0.023596670227409938,0,1,1,1,0,0,0,1,0,0.848347957352591,1.2126187936288426,1.3422007522480046,-0.2709700983692945,0.5872352140346025,1.1265637656356065,0.6200902195188767,1,0,0,0,0,1,0,1,0,0
1,-1.5206297622917466,1,0,0,1,1.583558595671326,2.143586383677804,0,-0.6525796203023917,-1.1982031764521412,1,-0.5433800815542105,1,1,2.474622482565673,0,0,0,0,0,0,1,1,1,0.3156197807323784,-0.9064373966851352,0.8651457024320583,-0.2709700983692945,-0.838674190134118,-0.9691106416467509,0.011042965415915337,0,0,0,1,0,1,0,0,0,0
0,-1.0445337853678272,1,0,0,0,-0.4838192581143885,0.6082790088422517,0,-0.6525796203023917,-1.0357789260279229,1,0.36579349567767155,1,1,0.2686992514612362,0,0,0,0,0,0,1,1,1,0.29736429804445796,-0.782469143985598,1.4123559066327025,-0.2709700983692945,-0.6537277503888437,-0.8180046337409786,-1.620363610401948,1,0,0,0,0,1,0,0,0,0
1,-0.9850217882523372,0,0,1,0,-0.4838192581143885,0.42466850958991664,0,-0.6525796203023917,1.359978767729298,1,0.03441853279215682,1,1,1.543232673877133,1,0,1,0,1,1,1,1,1,1.3661398299554144,2.064840021052659,-0.24968347815386988,-0.2709700983692945,0.9428087447982272,1.9100342270433919,1.008200331788626,1,0,0,0,0,1,0,1,1,0
1,1.0383861136743209,0,0,0,0,-0.4838192581143885,-0.23781482486781297,0,-0.6525796203023917,-0.7921425503915953,1,1.167967329512078,0,1,0.023596670227409938,0,1,0,1,1,1,1,1,0,0.28076840469180336,-0.5975069266990677,6.0030540999150315,-0.2709700983692945,-0.2608553879990643,-0.5683933174437698,0.20425795637271688,1,0,0,0,1,0,0,0,0,1
0,0.32424214828844156,0,0,0,0,-0.4838192581143885,-0.9671946411453832,0,-0.6525796203023917,-1.1982031764521412,1,-0.3870956078645645,0,1,0.3667402839547667,0,1,0,0,1,1,1,1,0,1.0126473015438717,-0.878448824190671,-0.24968347815386988,-0.2709700983692945,-0.8301322024034529,-0.9414035208976732,-1.334741449857111,1,0,0,0,0,1,0,0,0,0
0,0.2052181540574617,0,0,1,0,-0.4838192581143885,-0.008455458628359055,1,-0.3203937167259845,0.872706016456643,1,1.2399489750703798,1,1,-0.41758797599347736,0,0,0,0,1,1,1,1,1,0.17455468723481432,0.6276972349650507,-0.24968347815386988,-0.2709700983692945,1.7955188727000688,1.0242002833356643,0.1630947626471374,1,0,0,0,1,0,1,0,1,0
0,-0.09234183151998802,0,0,1,1,2.617247522564184,-0.8657617861087931,1,2.0049076083088657,-0.9139607382097591,1,0.634265579111337,0,1,1.4942121576303675,0,0,0,0,1,1,1,1,1,0.795241098624096,-0.5984310776776585,-0.24968347815386988,-0.2709700983692945,-0.5033745887561389,-0.6235324725350915,0.10849052607238915,1,0,0,0,0,1,0,0,0,0
0,-1.4611177651762568,1,0,0,0,-0.4838192581143885,0.04689735871903391,0,-0.6525796203023917,0.2230090147597695,1,1.1452704142459469,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,0,-1.488353826701177,-0.7089991411876293,-0.24968347815386988,-0.2709700983692945,0.9341367959817564,-0.28734554442635546,0.11521104749697356,1,0,0,0,0,1,1,0,1,0
1,-1.5206297622917466,1,0,1,1,2.617247522564184,1.321052979915604,1,2.337093511885273,-0.42668798693710397,1,1.2710761731496452,0,1,3.0138481612800905,1,1,0,1,0,0,1,1,1,-0.23038511056995806,-0.4477724645726296,-0.24968347815386988,-0.2709700983692945,0.21632627514593905,-0.29220656498255915,0.5327234409992795,0,0,1,0,1,0,0,0,1,0
0,0.9788741165588309,0,0,1,0,-0.4838192581143885,0.4413216648944314,0,-0.6525796203023917,-0.3454758617249948,1,1.4254151969593372,0,1,0.3667402839547667,0,1,1,0,1,1,1,1,1,1.1420952696945772,0.06251290077259085,-0.24968347815386988,-0.2709700983692945,0.38442503231316544,0.1611044945219264,0.3437087759328432,1,0,0,0,0,1,0,0,1,0
1,-0.15185382863547797,0,0,1,0,-0.4838192581143885,-1.015309013147348,1,0.6761639940032371,0.6290696408203155,1,0.6537200779108782,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,1,-1.488353826701177,-0.5515414173115395,-0.24968347815386988,-0.2709700983692945,0.9844199215442893,-0.14793593197064628,-1.2078916079680804,1,0,0,0,0,1,0,1,1,0
0,-0.9850217882523372,0,0,1,0,-0.4838192581143885,0.3618880064959077,1,1.6727217047324585,1.5224030181535164,1,0.22636958761429435,1,1,1.8863762876044898,1,1,1,1,1,1,1,1,1,0.9927322295206858,2.0110192283471093,-0.24968347815386988,-0.2709700983692945,1.2987130855984472,1.9723430392444725,0.5629657874099093,0,0,0,0,1,0,0,1,1,0
1,-1.0445337853678272,1,0,0,0,-0.4838192581143885,-1.0012106032588666,0,-0.6525796203023917,1.0351302668808613,1,1.6886994140464586,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,0,-1.4634599866721951,-0.4739787458940973,-0.24968347815386988,-0.2709700983692945,2.468670038595479,0.35088625838597526,0.2991853214949715,1,0,0,0,0,1,0,1,1,0
1,1.7525300790602003,0,1,1,0,-0.4838192581143885,0.4883952146898639,1,-0.3203937167259845,-0.46729404954315856,1,-0.21005966878874174,0,1,-0.12346487851288583,0,0,0,0,0,0,0,1,1,0.13970331119423926,-0.3584598735702472,-0.24968347815386988,-0.2709700983692945,-0.40065807239320195,-0.4033797765140165,-0.46107366466113886,0,0,1,0,0,1,0,0,0,0
0,-0.15185382863547797,0,0,1,1,2.617247522564184,-1.0300224543396892,1,-0.3203937167259845,-1.1982031764521412,1,0.4773326221283731,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,0,-1.5016305413833007,-0.9807655396775097,-0.24968347815386988,-0.2709700983692945,-0.7828854403911012,-1.0084375515047481,0.4545973794384858,1,0,0,0,0,1,0,0,1,0
0,-0.6874618026748874,0,0,1,1,1.583558595671326,-0.9897142488867158,1,0.34397809042682986,1.4005848303353527,1,1.126464398739724,1,1,-0.22150591100641634,1,0,0,1,1,1,1,1,0,1.3877144913138655,2.0772280448847216,-0.24968347815386988,-0.2709700983692945,2.3036076449784337,2.320901891447902,0.31766675541257866,0,0,0,0,0,1,0,1,1,0
1,-0.6279498055593975,0,0,1,0,-0.4838192581143885,3.9381057980401657,1,1.6727217047324585,1.6036151433656256,0,-1.4901656897985383,0,1,-0.17248539475965108,1,1,1,0,0,0,0,1,0,-0.7564749298491089,0.2960370516245949,-0.24968347815386988,-0.2709700983692945,-0.8904223315730028,-0.02985073920418591,1.4189922038663474,0,0,0,0,0,0,0,1,0,0
1,-1.0445337853678272,1,0,1,0,-0.4838192581143885,0.5115298537350563,1,0.6761639940032371,1.6036151433656256,1,0.8255681506401568,1,1,1.8373557713577247,1,1,1,1,1,1,1,1,0,1.6681850889737284,2.6669023800098377,-0.24968347815386988,-0.2709700983692945,2.147264458754515,2.7414080264108436,0.8368270354617237,0,0,0,0,0,1,0,1,0,0
1,-1.4016057680607668,1,0,1,1,1.583558595671326,-0.4248316513415261,1,2.0049076083088657,1.481796955547462,1,0.22442413773434042,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,1,-1.4717579333485225,-0.38999102481597625,-0.24968347815386988,-0.2709700983692945,1.2649940911540227,0.06258525770482738,0.809944949763386,0,0,0,0,0,1,1,0,1,0
0,1.7525300790602003,0,1,0,0,-0.4838192581143885,0.11625396575431432,0,-0.6525796203023917,-0.7515364877855407,1,1.623202601421337,0,1,-0.9077931384611299,1,1,0,0,0,0,0,0,0,0.46332323157100397,-0.5481088565339165,-0.24968347815386988,1.7436056923572893,-0.09631283872524074,-0.4463315591506728,0.7771824078185371,1,0,0,0,0,1,0,0,0,0
1,1.2764341021362806,0,1,1,0,-0.4838192581143885,2.549270493723868,1,0.6761639940032371,1.1975545173050797,1,-1.181487642179155,1,1,-0.8587726222143647,1,1,1,0,0,0,0,1,1,0.8035390453004233,1.4650000251630446,-0.24968347815386988,-0.2709700983692945,-0.5417485530012297,0.9978651125143403,0.011042965415915337,1,0,0,0,0,1,0,0,0,0
1,1.5739940877137304,0,1,1,0,-0.4838192581143885,0.9430925886435337,1,-0.3203937167259845,0.9945242042748067,1,1.2399489750703798,1,1,-0.8587726222143647,0,0,1,0,1,1,0,1,0,1.1852445924114792,1.5212632168834415,-0.24968347815386988,-0.2709700983692945,1.9447378284930175,1.7752209950562994,0.7099771935726931,1,0,0,0,0,1,0,0,0,0
0,-1.2230697767142968,1,0,0,0,-0.4838192581143885,-1.0286977715313754,0,-0.6525796203023917,-0.9951728634218683,1,-1.148414994219935,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,1,-1.4833750586953804,-0.9454277665437759,-0.24968347815386988,-0.2709700983692945,-0.8406117917770352,-0.997489808934043,0.557925396341471,1,0,0,0,0,1,1,0,0,0
0,-1.5206297622917466,1,0,1,1,2.617247522564184,0.4531018798683638,1,-0.3203937167259845,-0.7921425503915953,1,1.2483792578835138,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,0,-1.5049497200538315,-0.8907048264543634,-0.24968347815386988,-0.2709700983692945,-0.2418101816064885,-0.7777062161930237,-1.332221254322892,1,0,0,0,0,1,0,1,0,1
0,-1.104045782483317,1,0,1,1,2.617247522564184,1.1787441982224776,1,0.34397809042682986,1.6036151433656256,1,0.09732141224400592,1,1,2.3765814500721425,1,0,1,1,1,1,1,0,1,0.61102668240963,1.6517665372172996,-0.24968347815386988,2.9523511667932394,1.1919795902197061,1.6844807839716924,0.08664883144248985,1,0,0,0,0,0,0,1,0,0
0,1.6335060848292202,0,1,0,0,-0.4838192581143885,-0.7737909511315864,0,-0.6525796203023917,0.30422113997187866,1,0.36060562933112716,1,1,0.1706582189677057,0,0,1,1,1,1,0,1,1,1.2897987205332033,0.8357412231216224,-0.24968347815386988,-0.2709700983692945,0.458337446203956,0.7947120600143157,-0.7004922404119581,1,0,0,0,0,1,1,0,1,0
0,-0.38990181709743776,0,0,1,0,-0.4838192581143885,-0.7341923971830667,1,0.011792186850422687,1.5630090807595711,0,-1.4901656897985383,0,1,0.415760800201532,0,1,1,1,1,1,1,1,0,-0.2204275745583654,0.8170381676025228,-0.24968347815386988,-0.2709700983692945,-0.8904223315730028,0.38239583934090854,0.6906556944770129,0,0,0,0,0,0,0,1,0,0
0,1.6335060848292202,0,1,0,0,-0.4838192581143885,-0.18203621661774774,0,-0.6525796203023917,-0.2642637365128856,1,1.598560236275252,1,1,0.2686992514612362,1,1,0,0,0,1,0,0,1,0.9993705868617478,0.09149163502983093,-0.24968347815386988,2.146520850502606,0.572679572424396,0.26041068738895534,-0.14268896217145283,1,0,0,0,0,1,0,0,0,0
1,-0.27087782286645784,0,0,0,0,-0.4838192581143885,-0.10302834912189626,0,-0.6525796203023917,-1.2794153016642504,1,1.0953372006604583,1,1,-0.9077931384611299,0,0,0,0,0,0,0,1,1,-0.48928104687137,-0.9853862945704637,-0.24968347815386988,-0.2709700983692945,-0.8433173452906206,-1.0299047375570374,-1.1415264589003096,0,0,0,1,1,0,0,0,0,0
0,0.4432661425194215,0,0,1,0,-0.4838192581143885,2.3728038196163674,1,0.6761639940032371,0.14179688954766032,1,-0.2424838334546434,1,1,-0.12346487851288583,1,1,1,1,0,1,1,0,1,1.3661398299554144,0.6799557724448876,-0.24968347815386988,1.7436056923572893,-0.07209281818877643,0.5325233753438922,0.08664883144248985,1,0,0,0,0,1,0,1,1,0
1,0.919362119443341,0,0,1,0,-0.4838192581143885,0.5135168779475269,1,1.0083498975796443,1.6036151433656256,1,-0.06285396120554809,1,1,-0.7607315897208341,0,1,1,0,1,1,1,1,0,0.5728561276985248,1.5380519596611746,-0.24968347815386988,-0.2709700983692945,0.9818679584048373,1.504720522371794,0.12613189481192322,0,0,0,0,1,0,0,1,0,0
1,1.3359460992517707,0,1,1,0,-0.4838192581143885,0.8828195208652615,1,-0.3203937167259845,0.8320999538505884,1,-0.9752699549040202,1,1,-0.7117110734740689,0,1,0,0,1,1,0,1,1,1.2283939151283816,1.4346790716273747,-0.24968347815386988,-0.2709700983692945,-0.39323847585812904,1.017643476955054,1.245098712005226,1,0,0,0,0,1,0,0,0,0
0,-0.3303898199819478,0,0,0,0,-0.4838192581143885,-0.5796302995130387,0,-0.6525796203023917,0.01997870172949654,1,-0.8235248642676007,1,1,-0.6626905572273036,1,0,0,1,0,0,0,1,0,-0.18225701984725987,-0.14808350437246992,-0.24968347815386988,-0.2709700983692945,-0.4896223429490929,-0.2631379406249745,-1.301138842734189,1,0,0,0,0,0,1,0,0,0
0,-0.6874618026748874,0,0,0,0,-0.4838192581143885,0.14303148252236939,0,-0.6525796203023917,-0.8327486129976499,1,0.23933925348065518,0,0,-1.0058341709546603,0,0,0,0,0,0,0,0,0,-1.485034648030646,-0.8927291571693717,-0.24968347815386988,-0.2709700983692945,-0.5123064597442204,-0.8590308115297978,0.189976848345475,0,0,1,0,0,1,1,0,0,0
0,1.0383861136743209,0,0,1,0,-0.4838192581143885,-0.27821765052138014,1,-0.3203937167259845,0.9133120790626975,1,0.7542349883751731,1,1,-0.22150591100641634,0,1,1,0,1,0,0,1,1,0.9811151041738279,1.22507282824509,-0.24968347815386988,-0.2709700983692945,1.3585542582897598,1.3680931129421645,0.9871987023367996,1,0,0,0,0,1,0,0,1,0
0,-1.342093770945277,1,0,0,0,-0.4838192581143885,-0.15658338265800636,0,-0.6525796203023917,-1.1575971138460865,1,-0.05896306144563998,0,1,1.004006995162715,1,0,0,0,0,0,0,1,1,-0.47600433218924637,-0.9037529581282763,-0.24968347815386988,-0.2709700983692945,-0.7861226528920725,-0.948454786389301,-0.19981339428042025,1,0,0,0,1,0,0,0,0,0
1,0.3837541454039315,0,0,0,0,-0.4838192581143885,-0.9852197893585087,0,-0.6525796203023917,-0.9139607382097591,0,-1.4901656897985383,0,1,0.07261718647417519,0,1,0,1,0,0,0,1,0,-0.9672427754278224,-0.835915875580766,-0.24968347815386988,-0.2709700983692945,-0.8904223315730028,-0.9255181514296207,-1.7967772977972887,0,0,1,0,1,0,0,0,0,0
0,-1.6396537565227265,1,0,0,0,-0.4838192581143885,-1.0424177006174815,0,-0.6525796203023917,0.26361507736582407,0,-1.4901656897985383,0,1,2.572663515059203,1,1,0,1,0,0,0,1,0,-0.7880071272191528,-0.25893761461390924,-0.24968347815386988,-0.2709700983692945,-0.8904223315730028,-0.46897917927785665,-0.8038202573149433,0,1,0,0,1,0,1,0,0,0
